# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Jul  8 18:53:06 CEST 2020
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: chabrier_lognormal_salpeter 
# Kind of output: isochrone tables
# Zin   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 7.10000 15.4362659454 2.7909398079   15.022  4.804  3.7471  0.751    1 -7.241 -5.810 -6.403 -7.202 -7.624 -7.972 -8.423 -8.739 -8.800
0.0152 7.10000 15.4367465973 2.7909400463   15.022  4.805  3.7480  0.754    1 -7.242 -5.830 -6.414 -7.206 -7.625 -7.970 -8.419 -8.732 -8.792
0.0152 7.10000 15.4372835159 2.7909400463   15.022  4.805  3.7492  0.759    1 -7.242 -5.856 -6.429 -7.211 -7.626 -7.969 -8.413 -8.723 -8.783
0.0152 7.10000 15.4378852844 2.7909402847   15.023  4.805  3.7507  0.764    1 -7.243 -5.883 -6.445 -7.216 -7.627 -7.967 -8.407 -8.713 -8.773
0.0152 7.10000 15.4385557175 2.7909405231   15.023  4.806  3.7523  0.770    1 -7.244 -5.909 -6.461 -7.222 -7.628 -7.964 -8.401 -8.703 -8.762
0.0152 7.10000 15.4393072128 2.7909410000   15.023  4.806  3.7541  0.777    1 -7.245 -5.937 -6.479 -7.229 -7.629 -7.962 -8.393 -8.692 -8.750
0.0152 7.10000 15.4401473999 2.7909412384   15.024  4.807  3.7561  0.784    1 -7.247 -5.968 -6.499 -7.236 -7.631 -7.959 -8.385 -8.679 -8.736
0.0152 7.10000 15.4410858154 2.7909414768   15.024  4.807  3.7583  0.793    1 -7.248 -6.004 -6.522 -7.244 -7.632 -7.956 -8.376 -8.664 -8.721
0.0152 7.10000 15.4421358109 2.7909419537   15.024  4.808  3.7609  0.802    1 -7.250 -6.043 -6.547 -7.253 -7.634 -7.953 -8.365 -8.648 -8.704
0.0152 7.10000 15.4433088303 2.7909424305   15.025  4.809  3.7637  0.813    1 -7.252 -6.085 -6.575 -7.262 -7.635 -7.948 -8.353 -8.629 -8.684
0.0152 7.10000 15.4446210861 2.7909429073   15.025  4.809  3.7669  0.825    1 -7.254 -6.132 -6.606 -7.273 -7.636 -7.942 -8.339 -8.608 -8.661
0.0152 7.10000 15.4477281570 2.7909440994   15.027  4.811  3.7743  0.853    1 -7.258 -6.245 -6.685 -7.299 -7.637 -7.925 -8.301 -8.551 -8.602
0.0152 7.10000 15.4559297562 2.7909469604   15.030  4.816  3.7941  0.927    1 -7.271 -6.512 -6.875 -7.353 -7.629 -7.872 -8.198 -8.406 -8.449
0.0152 7.10000 15.5066223145 2.7909655571   15.050  4.847  3.9176  1.391    1 -7.348 -7.368 -7.378 -7.400 -7.442 -7.493 -7.549 -7.587 -7.590
0.0152 7.10000 15.5557384491 2.7909834385   15.068  4.876  4.0390  1.848    1 -7.421 -7.465 -7.050 -6.977 -6.975 -6.958 -6.855 -6.841 -6.814
0.0152 7.10000 15.5837678909 2.7909936905   15.077  4.886  4.1012  2.088    1 -7.444 -7.335 -6.807 -6.689 -6.658 -6.609 -6.455 -6.419 -6.380
0.0152 7.10000 15.5964202881 2.7909982204   15.084  4.887  4.1015  2.087    1 -7.449 -7.339 -6.811 -6.692 -6.661 -6.612 -6.458 -6.421 -6.383
0.0152 7.10000 15.6327409744 2.7910113335   15.105  4.892  4.0997  2.076    2 -7.461 -7.355 -6.832 -6.713 -6.684 -6.635 -6.482 -6.446 -6.408
0.0152 7.10000 15.6628780365 2.7910220623   15.122  4.896  4.0949  2.054    2 -7.469 -7.375 -6.864 -6.748 -6.720 -6.673 -6.524 -6.489 -6.452
0.0152 7.10000 15.6788873672 2.7910277843   15.110  4.897  4.0898  2.032    2 -7.471 -7.389 -6.892 -6.778 -6.751 -6.706 -6.561 -6.528 -6.491
0.0152 7.10000 15.6909399033 2.7910320759   15.096  4.897  4.0847  2.010    2 -7.473 -7.402 -6.919 -6.807 -6.782 -6.738 -6.598 -6.566 -6.530
0.0152 7.10000 15.7021503448 2.7910358906   15.084  4.898  4.0797  1.990    2 -7.474 -7.415 -6.944 -6.835 -6.811 -6.770 -6.634 -6.603 -6.568
0.0152 7.10000 15.7135105133 2.7910399437   15.072  4.898  4.0741  1.966    2 -7.476 -7.449 -6.952 -6.856 -6.841 -6.808 -6.674 -6.647 -6.614
0.0152 7.10000 15.7227325439 2.7910432816   15.062  4.899  4.0690  1.945    2 -7.477 -7.475 -6.963 -6.877 -6.868 -6.841 -6.709 -6.686 -6.655
0.0152 7.10000 15.7335767746 2.7910470963   15.051  4.899  4.0626  1.919    2 -7.478 -7.487 -6.995 -6.912 -6.905 -6.880 -6.754 -6.733 -6.702
0.0152 7.10000 15.7423858643 2.7910501957   15.042  4.900  4.0570  1.896    2 -7.479 -7.498 -7.023 -6.943 -6.937 -6.914 -6.793 -6.773 -6.744
0.0152 7.10000 15.7461624146 2.7910516262   15.039  4.900  4.0544  1.885    2 -7.479 -7.502 -7.036 -6.956 -6.951 -6.929 -6.811 -6.792 -6.762
0.0152 7.10000 15.7515392303 2.7910532951   15.034  4.900  4.0506  1.869    2 -7.480 -7.509 -7.055 -6.977 -6.972 -6.952 -6.837 -6.819 -6.791
0.0152 7.10000 15.7593908310 2.7910561562   15.026  4.900  4.0448  1.846    3 -7.481 -7.517 -7.083 -7.007 -7.004 -6.986 -6.876 -6.860 -6.832
0.0152 7.10000 15.7670040131 2.7910587788   15.020  4.901  4.0388  1.821    3 -7.481 -7.526 -7.112 -7.038 -7.037 -7.020 -6.917 -6.903 -6.876
0.0152 7.10000 15.7744636536 2.7910614014   15.013  4.901  4.0325  1.796    3 -7.482 -7.533 -7.141 -7.071 -7.070 -7.056 -6.960 -6.947 -6.921
0.0152 7.10000 15.7803182602 2.7910635471   15.007  4.901  4.0271  1.774    3 -7.482 -7.538 -7.166 -7.097 -7.098 -7.086 -6.995 -6.984 -6.959
0.0152 7.10000 15.7860765457 2.7910654545   15.002  4.901  4.0214  1.751    3 -7.483 -7.542 -7.192 -7.126 -7.127 -7.117 -7.033 -7.023 -6.999
0.0152 7.10000 15.7931337357 2.7910680771   14.996  4.901  4.0139  1.720    3 -7.483 -7.547 -7.225 -7.162 -7.165 -7.157 -7.082 -7.074 -7.052
0.0152 7.10000 15.8000345230 2.7910704613   14.990  4.901  4.0060  1.689    3 -7.483 -7.550 -7.258 -7.199 -7.203 -7.199 -7.132 -7.128 -7.106
0.0152 7.10000 15.8067789078 2.7910728455   14.985  4.901  3.9975  1.654    3 -7.483 -7.551 -7.294 -7.238 -7.244 -7.243 -7.187 -7.185 -7.166
0.0152 7.10000 15.8107490540 2.7910740376   14.983  4.901  3.9920  1.633    3 -7.482 -7.551 -7.316 -7.263 -7.269 -7.270 -7.222 -7.221 -7.203
0.0152 7.10000 15.8146629333 2.7910754681   14.980  4.901  3.9863  1.610    3 -7.482 -7.551 -7.339 -7.288 -7.295 -7.299 -7.257 -7.260 -7.242
0.0152 7.10000 15.8185157776 2.7910768986   14.976  4.901  3.9801  1.585    3 -7.481 -7.549 -7.363 -7.315 -7.323 -7.329 -7.296 -7.301 -7.285
0.0152 7.10000 15.8223133087 2.7910780907   14.967  4.900  3.9732  1.558    3 -7.480 -7.545 -7.389 -7.344 -7.353 -7.362 -7.339 -7.346 -7.333
0.0152 7.10000 15.8260517120 2.7910795212   14.959  4.900  3.9658  1.529    3 -7.479 -7.546 -7.404 -7.369 -7.383 -7.399 -7.384 -7.395 -7.383
0.0152 7.10000 15.8285093307 2.7910802364   14.954  4.899  3.9607  1.508    3 -7.478 -7.549 -7.407 -7.383 -7.404 -7.425 -7.415 -7.429 -7.419
0.0152 7.10000 15.8309412003 2.7910811901   14.948  4.899  3.9547  1.485    3 -7.477 -7.551 -7.412 -7.400 -7.428 -7.455 -7.451 -7.469 -7.460
0.0152 7.10000 15.8321456909 2.7910816669   14.945  4.899  3.9518  1.473    3 -7.476 -7.552 -7.414 -7.408 -7.439 -7.470 -7.469 -7.489 -7.481
0.0152 7.10000 15.8367290497 2.7910830975   14.934  4.897  3.9377  1.418    3 -7.473 -7.534 -7.461 -7.462 -7.494 -7.532 -7.553 -7.579 -7.575
0.0152 7.10000 15.8457965851 2.7910864353   14.914  4.892  3.8988  1.266    3 -7.461 -7.424 -7.508 -7.557 -7.614 -7.683 -7.773 -7.825 -7.835
0.0152 7.10000 15.8550586700 2.7910895348   14.896  4.865  3.8464  1.083    3 -7.393 -7.079 -7.331 -7.524 -7.665 -7.809 -8.013 -8.128 -8.155
0.0152 7.10000 15.8613080978 2.7910916805   14.886  4.854  3.8292  1.025    3 -7.366 -6.930 -7.220 -7.488 -7.668 -7.844 -8.087 -8.229 -8.261
0.0152 7.10000 15.8673000336 2.7910938263   14.877  4.863  3.8205  0.982    3 -7.387 -6.881 -7.187 -7.502 -7.704 -7.896 -8.159 -8.316 -8.351
0.0152 7.10000 15.8729858398 2.7910957336   14.868  4.864  3.8130  0.950    3 -7.390 -6.821 -7.142 -7.498 -7.720 -7.925 -8.205 -8.376 -8.413
0.0152 7.10000 15.8783588409 2.7910976410   14.860  4.865  3.8053  0.918    3 -7.392 -6.745 -7.086 -7.493 -7.736 -7.956 -8.254 -8.439 -8.478
0.0152 7.10000 15.8834314346 2.7910993099   14.853  4.866  3.7972  0.885    3 -7.394 -6.667 -7.026 -7.483 -7.749 -7.986 -8.303 -8.504 -8.546
0.0152 7.10000 15.8882112503 2.7911009789   14.847  4.866  3.7888  0.850    3 -7.396 -6.573 -6.959 -7.471 -7.761 -8.015 -8.353 -8.571 -8.616
0.0152 7.10000 15.8927097321 2.7911026478   14.841  4.867  3.7799  0.814    3 -7.397 -6.459 -6.882 -7.455 -7.773 -8.046 -8.406 -8.641 -8.690
0.0152 7.10000 15.8969411850 2.7911040783   14.836  4.867  3.7705  0.776    3 -7.398 -6.323 -6.787 -7.429 -7.780 -8.077 -8.463 -8.722 -8.774
0.0152 7.10000 15.9009132385 2.7911052704   14.831  4.868  3.7606  0.736    3 -7.399 -6.181 -6.695 -7.403 -7.784 -8.103 -8.515 -8.796 -8.853
0.0152 7.10000 15.9046392441 2.7911067009   14.827  4.867  3.7499  0.693    3 -7.399 -6.018 -6.592 -7.371 -7.783 -8.124 -8.566 -8.873 -8.933
0.0152 7.10000 15.9081325531 2.7911078930   14.824  4.867  3.7383  0.647    3 -7.398 -5.796 -6.467 -7.329 -7.778 -8.144 -8.622 -8.959 -9.023
0.0152 7.10000 15.9097938538 2.7911083698   14.822  4.867  3.7320  0.622    3 -7.397 -5.697 -6.406 -7.305 -7.771 -8.150 -8.647 -9.001 -9.066
0.0152 7.10000 15.9114017487 2.7911090851   14.821  4.866  3.7254  0.596    3 -7.395 -5.582 -6.337 -7.277 -7.761 -8.153 -8.673 -9.045 -9.111
0.0152 7.10000 15.9129552841 2.7911095619   14.819  4.865  3.7187  0.570    3 -7.393 -5.461 -6.267 -7.246 -7.750 -8.155 -8.697 -9.089 -9.155
0.0152 7.10000 15.9144573212 2.7911100388   14.818  4.864  3.7118  0.544    3 -7.390 -5.333 -6.194 -7.213 -7.735 -8.155 -8.721 -9.132 -9.200
0.0152 7.10000 15.9159088135 2.7911105156   14.817  4.863  3.7044  0.515    3 -7.388 -5.191 -6.115 -7.176 -7.719 -8.152 -8.745 -9.178 -9.247
0.0152 7.10000 15.9173126221 2.7911109924   14.816  4.862  3.6965  0.485    3 -7.385 -5.024 -6.027 -7.135 -7.699 -8.148 -8.771 -9.226 -9.299
0.0152 7.10000 15.9186697006 2.7911114693   14.815  4.862  3.6879  0.450    3 -7.385 -4.825 -5.927 -7.088 -7.678 -8.144 -8.801 -9.279 -9.357
0.0152 7.10000 15.9199762344 2.7911119461   14.814  4.861  3.6785  0.414    3 -7.383 -4.596 -5.809 -7.039 -7.656 -8.135 -8.834 -9.328 -9.417
0.0152 7.10000 15.9212408066 2.7911124229   14.814  4.860  3.6680  0.373    3 -7.380 -4.302 -5.662 -6.979 -7.626 -8.122 -8.868 -9.376 -9.482
0.0152 7.10000 15.9224605560 2.7911128998   14.813  4.858  3.6562  0.327    3 -7.375 -3.941 -5.485 -6.897 -7.581 -8.099 -8.900 -9.423 -9.550
0.0152 7.10000 15.9230489731 2.7911128998   14.813  4.857  3.6499  0.304    3 -7.372 -3.747 -5.395 -6.846 -7.549 -8.084 -8.913 -9.451 -9.587
0.0152 7.10000 15.9237470627 2.7911131382   14.812  4.855  3.6418  0.273    3 -7.367 -3.493 -5.273 -6.773 -7.504 -8.062 -8.928 -9.487 -9.634
0.0152 7.10000 15.9244403839 2.7911133766   14.812  4.853  3.6330  0.240    3 -7.362 -3.208 -5.134 -6.687 -7.449 -8.035 -8.942 -9.524 -9.683
0.0152 7.10000 15.9250488281 2.7911136150   14.812  4.850  3.6244  0.208    3 -7.355 -2.932 -4.994 -6.596 -7.391 -8.007 -8.953 -9.560 -9.731
0.0152 7.10000 15.9258098602 2.7911138535   14.812  4.846  3.6128  0.166    3 -7.344 -2.573 -4.795 -6.460 -7.301 -7.963 -8.963 -9.605 -9.792
0.0152 7.10000 15.9262590408 2.7911140919   14.812  4.842  3.6061  0.143    3 -7.335 -2.374 -4.672 -6.371 -7.241 -7.935 -8.966 -9.629 -9.825
0.0152 7.10000 15.9267625809 2.7911143303   14.811  4.837  3.5994  0.121    3 -7.322 -2.182 -4.544 -6.273 -7.173 -7.901 -8.964 -9.648 -9.854
0.0152 7.10000 15.9275188446 2.7911145687   14.811  4.827  3.5921  0.102    3 -7.298 -1.984 -4.389 -6.146 -7.079 -7.852 -8.951 -9.660 -9.876
0.0152 7.10000 15.9285755157 2.7911148071   14.811  4.812  3.5856  0.091    3 -7.259 -1.812 -4.231 -6.006 -6.970 -7.791 -8.924 -9.654 -9.879
0.0152 7.10000 15.9300527573 2.7911152840   14.811  4.790  3.5797  0.089    3 -7.206 -1.652 -4.070 -5.856 -6.848 -7.717 -8.881 -9.631 -9.863
0.0152 7.10000 15.9316053391 2.7911159992   14.811  4.787  3.5732  0.066    3 -7.198 -1.525 -3.922 -5.712 -6.741 -7.682 -8.886 -9.656 -9.897
0.0152 7.10000 15.9327135086 2.7911162376   14.811  4.806  3.5693  0.032    3 -7.244 -1.485 -3.875 -5.671 -6.725 -7.713 -8.941 -9.722 -9.969
0.0152 7.10000 15.9346971512 2.7911169529   14.812  4.827  3.5660 -0.003    3 -7.298 -1.466 -3.841 -5.637 -6.716 -7.751 -9.004 -9.792 -10.044
0.0152 7.10000 15.9399299622 2.7911188602   14.811  4.843  3.5637 -0.027    3 -7.337 -1.454 -3.817 -5.615 -6.711 -7.779 -9.049 -9.843 -10.099
0.0152 7.10000 15.9546785355 2.7911238670   14.808  4.877  3.5586 -0.082    3 -7.423 -1.429 -3.755 -5.551 -6.691 -7.839 -9.150 -9.956 -10.219
0.0152 7.10000 15.9563617706 2.7911243439   14.808  4.885  3.5576 -0.094    3 -7.442 -1.425 -3.740 -5.533 -6.684 -7.851 -9.172 -9.979 -10.244
0.0152 7.10000 15.9604406357 2.7911257744   14.806  4.933  3.5513 -0.167    3 -7.562 -1.406 -3.654 -5.434 -6.650 -7.930 -9.311 -10.131 -10.407
0.0152 7.10000 15.9618988037 2.7911262512   14.805  4.949  3.5493 -0.191    3 -7.601 -1.403 -3.625 -5.399 -6.638 -7.955 -9.357 -10.181 -10.460
0.0152 7.10000 15.9634723663 2.7911267281   14.804  4.968  3.5468 -0.221    3 -7.651 -1.399 -3.580 -5.343 -6.616 -7.981 -9.415 -10.243 -10.526
0.0152 7.10000 15.9655475616 2.7911274433   14.802  5.002  3.5427 -0.271    3 -7.735 -1.395 -3.505 -5.250 -6.580 -8.028 -9.513 -10.348 -10.638
0.0152 7.10000 15.9681301117 2.7911283970   14.798  5.049  3.5371 -0.341    3 -7.854 -1.391 -3.387 -5.101 -6.521 -8.083 -9.651 -10.494 -10.794
0.0152 7.10000 15.9714813232 2.7911295891   14.793  5.096  3.5316 -0.409    3 -7.970 -1.386 -3.249 -4.928 -6.448 -8.124 -9.787 -10.638 -10.948
0.0152 7.10000 15.9745597839 2.7911305428   14.794  5.129  3.5276 -0.459    3 -8.053 -1.381 -3.127 -4.777 -6.382 -8.136 -9.886 -10.741 -11.059
# Zin   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 7.20000 0.0900000036 1.2268934250    0.090 -2.201  3.4004  4.147    0 10.273 17.744 16.187 14.681 12.808 10.698 8.226 7.647 7.269
0.0152 7.20000 0.0916491747 1.2416589260    0.092 -2.190  3.4016  4.149    0 10.245 17.719 16.161 14.654 12.780 10.670 8.199 7.619 7.241
0.0152 7.20000 0.1000000015 1.3127751350    0.100 -2.134  3.4075  4.154    0 10.106 17.588 16.025 14.517 12.642 10.531 8.059 7.479 7.102
0.0152 7.20000 0.1067451015 1.3660398722    0.107 -2.093  3.4118  4.159    0 10.003 17.492 15.925 14.415 12.539 10.428 7.956 7.376 6.999
0.0152 7.20000 0.1200000122 1.4610745907    0.120 -2.018  3.4197  4.166    0 9.816 17.219 15.664 14.155 12.301 10.207 7.773 7.192 6.818
0.0152 7.20000 0.1400000006 1.5848021507    0.140 -1.918  3.4303  4.175    0 9.565 16.555 15.075 13.573 11.821 9.809 7.543 6.959 6.595
0.0152 7.20000 0.1562970281 1.6713424921    0.156 -1.845  3.4386  4.183    0 9.383 16.080 14.649 13.167 11.486 9.528 7.375 6.789 6.435
0.0152 7.20000 0.1683799028 1.7288200855    0.168 -1.797  3.4440  4.190    0 9.263 15.778 14.376 12.905 11.269 9.347 7.265 6.677 6.330
0.0152 7.20000 0.1782901585 1.7721743584    0.178 -1.761  3.4481  4.194    0 9.172 15.549 14.169 12.707 11.104 9.210 7.181 6.592 6.250
0.0152 7.20000 0.1894752234 1.8175545931    0.189 -1.720  3.4525  4.197    0 9.070 15.305 13.947 12.491 10.923 9.062 7.088 6.497 6.160
0.0152 7.20000 0.2013498843 1.8621314764    0.201 -1.681  3.4569  4.203    0 8.973 15.071 13.731 12.279 10.746 8.919 7.000 6.407 6.076
0.0152 7.20000 0.2190872133 1.9224783182    0.219 -1.627  3.4628  4.209    0 8.837 14.764 13.446 12.001 10.513 8.728 6.875 6.279 5.956
0.0152 7.20000 0.2384214401 1.9809854031    0.238 -1.572  3.4688  4.215    0 8.700 14.465 13.168 11.732 10.286 8.541 6.750 6.150 5.835
0.0152 7.20000 0.2556602955 2.0278491974    0.256 -1.528  3.4738  4.220    0 8.589 14.229 12.944 11.515 10.101 8.391 6.648 6.045 5.737
0.0152 7.20000 0.2833757997 2.0941872597    0.283 -1.461  3.4812  4.228    0 8.422 13.881 12.614 11.191 9.824 8.168 6.498 5.889 5.591
0.0152 7.20000 0.3020003438 2.1335477829    0.302 -1.420  3.4859  4.234    0 8.321 13.679 12.417 10.991 9.652 8.035 6.408 5.795 5.503
0.0152 7.20000 0.3430797160 2.2085461617    0.343 -1.340  3.4950  4.245    0 8.120 13.292 12.038 10.620 9.331 7.778 6.228 5.604 5.325
0.0152 7.20000 0.3500000238 2.2197833061    0.350 -1.327  3.4964  4.247    0 8.088 13.232 11.979 10.563 9.282 7.738 6.199 5.574 5.296
0.0152 7.20000 0.3786939681 2.2628133297    0.379 -1.279  3.5019  4.254    0 7.966 13.008 11.758 10.352 9.100 7.587 6.090 5.458 5.187
0.0152 7.20000 0.4000000358 2.2915143967    0.400 -1.244  3.5057  4.259    0 7.881 12.855 11.606 10.206 8.973 7.483 6.013 5.376 5.110
0.0152 7.20000 0.4500000477 2.3497259617    0.450 -1.171  3.5147  4.272    0 7.696 12.525 11.273 9.884 8.693 7.256 5.850 5.201 4.945
0.0152 7.20000 0.4910587966 2.3898108006    0.491 -1.115  3.5217  4.284    0 7.559 12.283 11.024 9.640 8.481 7.088 5.730 5.072 4.823
0.0152 7.20000 0.5000000000 2.3977856636    0.500 -1.103  3.5232  4.285    0 7.529 12.233 10.971 9.588 8.436 7.052 5.704 5.044 4.797
0.0152 7.20000 0.5047675371 2.4019374847    0.505 -1.098  3.5241  4.287    0 7.515 12.207 10.944 9.561 8.413 7.035 5.692 5.031 4.785
0.0152 7.20000 0.5303515792 2.4230482578    0.530 -1.065  3.5285  4.293    0 7.432 12.065 10.795 9.415 8.285 6.935 5.621 4.955 4.713
0.0152 7.20000 0.5500000119 2.4380378723    0.550 -1.041  3.5314  4.296    0 7.371 11.965 10.690 9.312 8.195 6.863 5.568 4.898 4.658
0.0152 7.20000 0.5721718669 2.4538187981    0.572 -1.015  3.5353  4.303    0 7.306 11.853 10.570 9.195 8.093 6.785 5.513 4.839 4.603
0.0152 7.20000 0.6000000238 2.4721109867    0.600 -0.980  3.5397  4.307    0 7.221 11.712 10.420 9.049 7.964 6.684 5.439 4.759 4.528
0.0152 7.20000 0.6073511243 2.4766864777    0.607 -0.972  3.5411  4.310    0 7.200 11.674 10.379 9.008 7.929 6.659 5.422 4.741 4.511
0.0152 7.20000 0.6447982192 2.4984998703    0.645 -0.926  3.5481  4.318    0 7.086 11.482 10.170 8.801 7.747 6.524 5.326 4.638 4.415
0.0152 7.20000 0.6499999762 2.5013408661    0.650 -0.921  3.5489  4.319    0 7.072 11.458 10.144 8.776 7.725 6.507 5.314 4.625 4.403
0.0152 7.20000 0.6520286798 2.5024368763    0.652 -0.918  3.5494  4.320    0 7.065 11.446 10.131 8.763 7.713 6.499 5.309 4.619 4.397
0.0152 7.20000 0.6953189969 2.5243468285    0.695 -0.856  3.5596  4.327    0 6.910 11.185 9.841 8.473 7.458 6.316 5.182 4.481 4.270
0.0152 7.20000 0.7000000477 2.5265583992    0.700 -0.849  3.5607  4.327    0 6.892 11.156 9.808 8.441 7.429 6.296 5.167 4.465 4.255
0.0152 7.20000 0.7500000000 2.5485093594    0.750 -0.679  3.6214  4.429    0 6.467 10.100 8.635 7.359 6.500 5.776 4.895 4.188 4.061
0.0152 7.20000 0.7675812840 2.5555682182    0.768 -0.659  3.6238  4.429    0 6.417 10.018 8.554 7.287 6.435 5.725 4.851 4.148 4.024
0.0152 7.20000 0.8000000119 2.5677938461    0.800 -0.614  3.6287  4.422    0 6.305 9.839 8.376 7.129 6.290 5.609 4.751 4.053 3.936
0.0152 7.20000 0.8387944698 2.5811738968    0.838 -0.564  3.6352  4.418    0 6.180 9.602 8.162 6.943 6.125 5.481 4.644 3.954 3.846
0.0152 7.20000 0.8500000238 2.5848057270    0.850 -0.547  3.6374  4.416    0 6.138 9.520 8.090 6.881 6.069 5.437 4.608 3.920 3.815
0.0152 7.20000 0.8900846839 2.5970311165    0.889 -0.488  3.6461  4.411    0 5.989 9.188 7.821 6.652 5.869 5.282 4.483 3.815 3.719
0.0152 7.20000 0.9000000358 2.5998830795    0.899 -0.470  3.6488  4.409    0 5.944 9.085 7.741 6.583 5.810 5.235 4.446 3.785 3.690
0.0152 7.20000 0.9351873994 2.6095044613    0.935 -0.405  3.6585  4.400    0 5.783 8.683 7.446 6.337 5.602 5.066 4.314 3.685 3.596
0.0152 7.20000 0.9500000477 2.6133363247    0.950 -0.377  3.6630  4.396    0 5.712 8.503 7.316 6.229 5.512 4.991 4.255 3.642 3.556
0.0152 7.20000 0.9828145504 2.6214039326    0.983 -0.314  3.6733  4.390    0 5.556 8.106 7.032 5.995 5.320 4.828 4.130 3.550 3.470
0.0152 7.20000 1.0000000000 2.6254127026    1.000 -0.278  3.6793  4.385    0 5.464 7.871 6.868 5.861 5.210 4.733 4.057 3.499 3.422
0.0152 7.20000 1.0178999901 2.6294300556    1.018 -0.240  3.6856  4.380    0 5.370 7.647 6.706 5.727 5.100 4.637 3.983 3.444 3.369
0.0152 7.20000 1.0499999523 2.6362330914    1.050 -0.167  3.6977  4.369    0 5.188 7.215 6.400 5.474 4.891 4.454 3.841 3.338 3.269
0.0152 7.20000 1.0568537712 2.6376230717    1.056 -0.151  3.7002  4.366    0 5.148 7.123 6.336 5.420 4.846 4.415 3.810 3.315 3.248
0.0152 7.20000 1.0912208557 2.6442837715    1.090 -0.067  3.7137  4.350    0 4.938 6.658 6.007 5.145 4.615 4.209 3.648 3.193 3.131
0.0152 7.20000 1.1000000238 2.6459071636    1.099 -0.045  3.7173  4.345    0 4.883 6.537 5.921 5.074 4.555 4.155 3.606 3.160 3.100
0.0152 7.20000 1.1050697565 2.6468307972    1.104 -0.032  3.7193  4.342    0 4.851 6.468 5.872 5.033 4.520 4.123 3.581 3.141 3.081
0.0152 7.20000 1.1311008930 2.6514205933    1.130  0.038  3.7299  4.325    0 4.676 6.112 5.617 4.818 4.335 3.955 3.446 3.035 2.979
0.0152 7.20000 1.1499999762 2.6546003819    1.149  0.091  3.7378  4.311    0 4.542 5.850 5.424 4.657 4.195 3.829 3.345 2.953 2.901
0.0152 7.20000 1.1638513803 2.6568539143    1.163  0.132  3.7436  4.298    0 4.440 5.653 5.282 4.537 4.091 3.735 3.267 2.890 2.840
0.0152 7.20000 1.1897321939 2.6609001160    1.189  0.213  3.7546  4.271    0 4.238 5.275 5.005 4.306 3.890 3.551 3.114 2.762 2.718
0.0152 7.20000 1.2000000477 2.6624486446    1.200  0.247  3.7591  4.259    0 4.154 5.123 4.892 4.211 3.807 3.474 3.050 2.709 2.666
0.0152 7.20000 1.2123382092 2.6642687321    1.212  0.288  3.7644  4.243    0 4.049 4.946 4.753 4.096 3.705 3.381 2.971 2.642 2.602
0.0152 7.20000 1.2332161665 2.6672513485    1.233  0.360  3.7737  4.215    0 3.869 4.646 4.515 3.898 3.530 3.222 2.836 2.527 2.492
0.0152 7.20000 1.2500000000 2.6695642471    1.250  0.418  3.7813  4.195    0 3.726 4.413 4.327 3.743 3.393 3.097 2.732 2.439 2.407
0.0152 7.20000 1.2659779787 2.6716995239    1.266  0.469  3.7886  4.178    0 3.597 4.210 4.157 3.605 3.271 2.987 2.639 2.362 2.332
0.0152 7.20000 1.2993912697 2.6759660244    1.299  0.555  3.8035  4.163    0 3.382 3.865 3.864 3.375 3.074 2.814 2.502 2.254 2.230
0.0152 7.20000 1.2999999523 2.6760413647    1.300  0.557  3.8038  4.162    0 3.378 3.859 3.859 3.371 3.071 2.812 2.500 2.253 2.229
0.0152 7.20000 1.3081409931 2.6770410538    1.308  0.574  3.8075  4.162    0 3.334 3.787 3.797 3.324 3.032 2.778 2.475 2.235 2.213
0.0152 7.20000 1.3253921270 2.6791117191    1.325  0.587  3.8132  4.178    0 3.302 3.716 3.739 3.289 3.009 2.764 2.474 2.246 2.225
0.0152 7.20000 1.3500001431 2.6819584370    1.350  0.591  3.8203  4.210    0 3.291 3.666 3.699 3.273 3.006 2.773 2.500 2.284 2.266
0.0152 7.20000 1.3583525419 2.6828970909    1.358  0.589  3.8224  4.224    0 3.298 3.661 3.697 3.278 3.015 2.785 2.517 2.306 2.287
0.0152 7.20000 1.3755218983 2.6847846508    1.376  0.572  3.8245  4.255    0 3.341 3.693 3.733 3.321 3.061 2.834 2.571 2.363 2.345
0.0152 7.20000 1.3928682804 2.6866362095    1.393  0.553  3.8251  4.281    0 3.387 3.735 3.778 3.367 3.108 2.882 2.620 2.413 2.395
